querytime,from,to,occupancy,train_series,train_direction,train_type
2019-05-06 19:23:13+02:00,8892007,8895208,low,521800,away,S
2019-09-14 10:30:15+02:00,8814001,8892007,high,2800,back,IC
2019-09-14 10:47:33+02:00,8814001,8891009,high,500,back,IC
2019-09-14 10:52:57+02:00,8891132,8891140,low,500,away,L
2019-09-14 10:54:20+02:00,8892007,8891009,high,500,back,IC
2019-09-14 10:54:26+02:00,8814001,8892007,high,500,back,IC
2019-09-14 14:33:45+02:00,8814209,8814241,low,11700,away,S
2019-09-14 19:37:59+02:00,8814001,8892007,medium,1500,back,IC
2019-10-15 08:40:26+02:00,8833001,8812005,high,500,back,IC
2019-10-15 11:07:34+02:00,8814209,8814241,low,4000,away,IC
2019-10-15 15:21:07+02:00,8813003,8814001,high,2300,back,IC
2019-10-15 15:28:53+02:00,8813003,8814001,high,2300,back,IC
2019-10-15 15:51:39+02:00,8811601,8811916,medium,83900,back,S
2019-10-15 16:19:37+02:00,8863008,8872009,high,3800,back,IC
2019-10-15 17:19:41+02:00,8811411,8814258,medium,4000,back,IC
2019-10-15 17:31:52+02:00,8813003,8814001,medium,500,back,IC
2019-10-15 18:05:19+02:00,8813003,8833001,high,500,away,IC
2019-05-16 07:01:08+02:00,8893401,8822004,high,500,away,L
2019-05-16 07:15:12+02:00,8814258,8814266,medium,4000,away,IC
2019-05-16 07:17:35+02:00,8814266,8814167,medium,4000,away,IC
2019-05-16 07:17:29+02:00,8814258,8814266,low,4000,away,IC
2019-05-16 10:43:30+02:00,8813037,8812005,low,11700,away,S
2019-05-16 13:06:27+02:00,8812005,8812021,low,102000,away,S
2019-05-16 17:32:07+02:00,8812005,8821121,low,4500,away,IC
2019-05-16 17:56:26+02:00,8814134,8814001,low,11700,away,S
2019-05-16 20:22:42+02:00,8812005,8819406,low,3700,away,IC
2019-05-16 20:35:53+02:00,8813003,8814001,high,3400,back,IC
2019-05-16 20:35:58+02:00,8814001,8814308,high,3400,back,IC
2019-05-16 22:26:35+02:00,8833001,8819406,high,2600,back,IC
2019-05-16 22:26:57+02:00,8833001,8819406,medium,2600,back,IC
2019-05-16 22:26:53+02:00,8833001,8819406,low,2600,back,IC
2019-05-02 06:45:54+02:00,8833001,8819406,medium,3600,back,IC
2019-05-02 07:41:19+02:00,8821071,8814001,medium,4500,back,IC
2019-05-02 07:41:31+02:00,8821535,8821071,medium,4500,back,IC
2019-05-02 08:16:55+02:00,8822004,8822251,medium,53300,back,S
2019-05-02 08:17:06+02:00,8822251,8822269,medium,53300,back,S
2019-05-02 08:20:10+02:00,8819406,8821121,medium,2600,back,IC
2019-05-02 08:34:15+02:00,8821121,8814001,medium,2000,back,IC
2019-05-02 12:41:13+02:00,8812005,8821717,low,3400,away,IC
2019-05-02 15:32:25+02:00,8891009,8891405,low,1500,back,IC
2019-05-02 16:06:02+02:00,8814001,8895455,medium,38900,away,S
2019-05-02 16:59:43+02:00,8893401,8822145,high,500,away,L
2019-05-02 17:04:25+02:00,8833209,8831401,medium,2200,away,IC
2019-05-02 17:04:02+02:00,8812005,8833209,high,2200,away,IC
2019-05-02 18:11:42+02:00,8892007,8891009,high,500,back,IC
2019-05-02 18:37:36+02:00,8893401,8892007,low,4100,back,IC
2019-05-02 18:37:50+02:00,8893401,8892007,low,4100,back,IC
2019-05-02 20:36:22+02:00,8822004,8819406,medium,2600,away,IC
2019-10-28 20:57:45+01:00,8814241,8814209,high,11900,back,S
2019-10-12 10:18:39+02:00,8812005,8811528,high,86500,away,S
2019-10-12 14:32:45+02:00,8821121,8822004,low,2600,away,IC
2019-10-12 18:15:50+02:00,8896008,8814001,low,2300,away,IC
2019-04-30 07:53:23+02:00,8811106,8811171,high,73400,back,S
2019-04-30 08:43:37+02:00,8831401,8814001,medium,7300,away,P
2019-04-30 16:00:28+02:00,8812005,8833209,high,2200,away,IC
2019-04-30 16:00:41+02:00,8814001,8831401,high,2200,away,IC
2019-04-30 16:00:24+02:00,8833209,8831401,high,2200,away,IC
2019-04-30 18:01:28+02:00,8892007,8892635,medium,51700,back,S
2019-04-30 19:35:30+02:00,8891009,8814001,medium,500,away,IC
2019-05-04 15:04:45+02:00,8892007,8895000,medium,3600,away,IC
2019-05-04 16:45:36+02:00,8841004,8843141,low,4900,back,L
2019-05-04 18:46:50+02:00,8895000,8892007,medium,3600,back,IC
2019-05-04 20:36:24+02:00,8892007,8891702,high,500,back,IC
2019-04-26 09:07:30+02:00,8892007,8841004,low,400,away,IC
2019-04-26 09:07:24+02:00,8841004,8400426,medium,435300,away,S
2019-04-26 19:00:20+02:00,8811528,8811676,low,83900,away,S
2019-04-26 19:02:51+02:00,8811528,8811536,high,83900,away,S
2019-04-26 19:02:55+02:00,8811528,8811536,low,83900,away,S
2019-04-26 19:03:11+02:00,8811528,8811676,low,83900,away,S
2019-04-26 19:03:06+02:00,8811528,8811676,low,83900,away,S
2019-05-15 07:01:06+02:00,8811007,8812005,high,2000,back,IC
2019-05-15 07:01:02+02:00,8811189,8811007,high,2000,back,IC
2019-05-15 07:30:30+02:00,8831039,8833001,medium,1500,back,IC
2019-05-15 07:30:35+02:00,8831039,8833001,medium,1500,back,IC
2019-05-15 07:30:38+02:00,8831039,8833001,medium,1500,back,IC
2019-05-15 07:44:41+02:00,8883006,8883808,high,3700,away,IC
2019-05-15 13:05:26+02:00,8843307,8841525,high,2400,away,IC
2019-05-15 13:05:16+02:00,8843307,8843208,high,2400,away,IC
2019-05-15 13:42:02+02:00,8896115,8814001,low,400,away,IC
2019-05-15 15:51:40+02:00,8812005,8811007,high,2000,away,IC
2019-05-15 15:51:53+02:00,8813003,8812005,high,2000,away,IC
2019-05-15 15:55:30+02:00,8892007,8892338,low,3000,away,IC
2019-05-15 16:42:02+02:00,8811304,8811411,medium,2500,away,IC
2019-05-15 17:09:04+02:00,8814001,8881000,medium,1700,back,IC
2019-05-15 17:38:25+02:00,8891702,8891009,medium,500,away,IC
2019-05-15 22:44:31+02:00,8811221,8813003,high,23700,back,S
2019-11-04 10:20:44+01:00,8819406,8812005,low,9200,away,IC
2019-11-04 10:20:49+01:00,8811601,8811676,low,85600,away,S
2019-11-04 13:22:03+01:00,8895802,8895505,medium,61500,away,S
2019-11-04 17:57:27+01:00,8813003,8812005,medium,1700,away,IC
2019-11-04 17:57:40+01:00,8833001,8833308,low,1700,away,IC
2019-11-04 17:57:36+01:00,8812005,8833001,high,1700,away,IC
2019-04-21 06:33:56+02:00,8891009,8891645,high,2800,back,IC
2019-04-21 07:58:27+02:00,8813003,8814001,low,3100,back,IC
2019-04-21 16:23:05+02:00,8891702,8833001,high,500,away,IC
2019-04-21 16:23:01+02:00,8891702,8833001,medium,500,away,IC
2019-11-28 07:10:52+01:00,8814209,8814258,medium,4500,away,IC
2019-11-28 07:10:38+01:00,8814258,8814001,medium,4500,away,IC
2019-11-28 07:49:18+01:00,8833001,8814464,high,93200,back,S
2019-11-28 08:04:18+01:00,8821071,8821089,high,322500,back,S
2019-11-28 08:04:26+01:00,8821063,8821006,high,322500,back,S
2019-11-28 08:04:22+01:00,8821089,8821063,high,322500,back,S
2019-11-28 09:19:31+01:00,8833001,8812005,medium,1500,back,IC
2019-11-28 19:02:09+01:00,8813003,8814001,high,3700,back,IC
2019-11-28 19:16:26+01:00,8833209,8831401,high,2200,away,IC
2019-11-28 19:16:14+01:00,8814001,8813003,high,2200,away,IC
2019-11-28 22:48:37+01:00,8821121,8813003,low,2000,back,IC
2019-11-28 22:48:45+01:00,8821121,8813003,low,3300,back,IC
2019-11-28 22:49:04+01:00,8821121,8813003,low,4500,back,IC
2019-11-28 23:08:07+01:00,8812005,8833001,low,23600,away,S
2019-11-28 23:07:59+01:00,8812005,8833001,low,3600,away,IC
2019-11-28 23:07:50+01:00,8812005,8833001,low,500,away,IC
2019-11-28 23:08:34+01:00,8819406,8833001,low,3600,away,IC
2019-11-28 23:08:44+01:00,8833001,8833308,low,500,away,IC
2019-11-28 23:08:25+01:00,8833001,8833308,low,500,away,IC
2019-08-08 08:39:51+02:00,8812005,8813003,high,1500,back,IC
2019-08-08 08:39:47+02:00,8833001,8812005,high,1500,back,IC
2019-08-08 08:39:55+02:00,8813003,8814001,medium,1500,back,IC
2019-08-08 13:02:13+02:00,8814332,8814308,high,23600,away,S
2019-08-08 18:16:48+02:00,8813003,8812005,high,1500,away,IC
2019-08-08 18:16:57+02:00,8833001,8833308,medium,1500,away,IC
2019-08-08 18:16:52+02:00,8812005,8833001,high,1500,away,IC
2019-11-15 08:09:21+01:00,8822343,8822004,medium,11700,back,S
2019-11-15 11:48:15+01:00,8814357,8814340,high,23700,back,S
2019-11-15 14:51:20+01:00,8812146,8893401,low,32200,away,S
2019-11-15 16:44:52+01:00,8833001,8831310,high,2600,away,IC
2019-11-15 18:15:11+01:00,8814001,8814258,high,2000,back,IC
2019-12-10 23:34:53+01:00,8833001,8813003,low,3600,back,IC
2019-12-02 05:43:08+01:00,8883311,8886009,medium,1900,back,IC
2019-06-01 11:08:54+02:00,8822004,8821121,high,9200,back,IC
2019-06-01 11:09:10+02:00,8822004,8821121,medium,9200,back,IC
2019-06-01 11:54:19+02:00,8893401,8822004,low,800,away,L
2019-06-01 14:30:07+02:00,8814258,8814209,medium,3100,back,IC
2019-06-01 14:30:11+02:00,8814001,8814258,medium,3100,back,IC
2019-06-01 15:54:43+02:00,8819406,8892007,low,2800,back,IC
2019-11-05 06:36:52+01:00,8892007,8814001,high,1500,away,IC
2019-11-05 06:56:32+01:00,8883311,8814001,medium,61500,away,S
2019-11-05 07:20:12+01:00,8895802,8813003,high,32200,away,S
2019-11-05 07:25:37+01:00,8895802,8813003,medium,2200,away,IC
2019-11-05 07:25:50+01:00,8895802,8813003,high,2200,away,IC
2019-11-05 07:25:58+01:00,8895802,8813003,high,2200,away,IC
2019-11-05 07:43:59+01:00,8883006,8814001,high,7800,away,P
2019-11-05 08:51:46+01:00,8833001,8812005,medium,1700,back,IC
2019-11-05 18:02:05+01:00,8813003,8833001,medium,500,away,IC
2019-11-05 18:02:19+01:00,8812005,8833001,high,500,away,IC
2019-11-05 18:02:15+01:00,8813003,8812005,medium,500,away,IC
2019-11-05 18:02:23+01:00,8833001,8841004,low,500,away,IC
2019-11-05 18:31:38+01:00,8833001,8813003,medium,500,back,IC
2019-08-26 07:33:30+02:00,8822269,8814308,low,73400,back,S
2019-08-26 08:29:20+02:00,8821071,8814001,high,4500,back,IC
2019-08-26 10:52:29+02:00,8821444,8813003,medium,4500,back,IC
2019-08-26 17:09:11+02:00,8813003,8895455,low,38900,away,S
2019-08-26 22:17:29+02:00,8811601,8811460,low,86500,back,S
2019-04-24 07:42:04+02:00,8822459,8822426,high,7300,back,P
2019-04-24 07:42:07+02:00,8822459,8822426,high,7300,back,P
2019-04-24 07:42:17+02:00,8822459,8822426,high,7300,back,P
2019-04-24 07:42:13+02:00,8822459,8822426,high,7300,back,P
2019-04-24 14:23:59+02:00,8813003,8814001,high,2300,back,IC
2019-04-24 14:56:21+02:00,8895802,8895208,high,2300,back,IC
2019-04-24 15:15:24+02:00,8895208,8895240,high,521800,back,S
2019-04-24 17:17:56+02:00,8833001,8833308,medium,1700,away,IC
2019-04-24 19:22:41+02:00,8833209,8831401,low,2600,away,IC
2019-07-27 18:53:59+02:00,8831765,8833308,low,1500,back,IC
2019-07-27 19:24:10+02:00,8843240,8841004,low,4900,away,L
2019-07-27 21:45:46+02:00,8812047,8813003,medium,102000,back,S
2019-05-29 05:41:10+02:00,8821337,8821246,high,11900,away,S
2019-05-29 05:43:23+02:00,8832409,8832433,medium,332900,back,S
2019-05-29 05:44:09+02:00,8821634,8821147,medium,332900,back,S
2019-05-29 09:04:24+02:00,8886009,8813003,low,1900,away,IC
2019-05-29 09:25:41+02:00,8831005,8831039,medium,1500,back,IC
2019-05-29 15:16:54+02:00,8831005,8831401,low,2200,back,IC
2019-05-29 15:34:45+02:00,8833001,8833308,high,1500,away,IC
2019-05-29 15:36:45+02:00,8833001,8831039,low,1500,away,IC
2019-05-29 15:36:53+02:00,8833001,8831039,low,1500,away,IC
2019-05-29 15:36:49+02:00,8833001,8831039,low,1500,away,IC
2019-05-29 18:04:32+02:00,8894201,8821006,high,1800,away,IC
2019-05-29 20:41:12+02:00,8833001,8891009,high,1500,back,IC
2019-12-17 08:51:32+01:00,8822004,8813003,high,4500,back,IC
2019-12-17 15:15:00+01:00,8811411,8811304,low,83900,back,S
2019-12-17 18:48:39+01:00,8892007,8893120,high,1800,away,IC
2019-12-17 18:48:56+01:00,8891702,8891009,medium,1800,away,IC
2019-12-17 18:49:17+01:00,8891009,8892007,low,1800,away,IC
2019-06-13 05:12:00+02:00,8727100,8814001,high,9300,away,
2019-06-13 05:43:24+02:00,8895208,8895802,high,2300,away,IC
2019-06-13 07:12:54+02:00,8821121,8821006,high,2000,away,IC
2019-06-13 07:15:26+02:00,8811601,8811304,high,7600,away,P
2019-06-13 07:17:10+02:00,8821238,8821121,high,2000,away,IC
2019-06-13 07:17:06+02:00,8822343,8821238,high,2000,away,IC
2019-06-13 07:17:03+02:00,8822004,8822343,high,2000,away,IC
2019-06-13 07:52:52+02:00,8893013,8813003,high,7000,away,P
2019-06-13 11:00:54+02:00,8885522,8884855,high,4600,back,L
2019-06-13 11:00:43+02:00,8885001,8885522,high,4600,back,L
2019-06-13 11:37:18+02:00,8822343,8822004,medium,2000,back,IC
2019-06-13 12:23:57+02:00,8814001,8891702,low,500,back,IC
2019-06-13 14:06:43+02:00,8891009,8896909,medium,800,away,IC
2019-06-13 14:11:10+02:00,8814001,8866175,high,2100,away,IC
2019-06-13 16:13:09+02:00,8813003,8883808,high,23600,back,S
2019-06-13 16:32:27+02:00,8831401,8831005,medium,2200,away,IC
2019-06-13 17:11:28+02:00,8812005,8833001,high,500,away,IC
2019-06-13 17:30:55+02:00,8811304,8811601,high,8600,away,P
2019-06-13 17:30:51+02:00,8811916,8811304,high,8600,away,P
2019-06-13 17:30:47+02:00,8812005,8811916,medium,8600,away,P
2019-06-13 17:50:05+02:00,8821121,8821006,high,3100,away,IC
2019-06-13 18:15:46+02:00,8892007,8891009,high,500,back,IC
2019-06-13 18:15:58+02:00,8892007,8891009,high,500,back,IC
2019-06-13 18:16:02+02:00,8892007,8891009,high,500,back,IC
2019-06-13 18:35:56+02:00,8812005,8814258,medium,4500,back,IC
2019-06-13 18:52:21+02:00,8821121,8822004,low,3300,back,IC
2019-06-13 22:08:45+02:00,8811916,8811189,low,53300,away,S
2019-06-13 22:08:40+02:00,8811189,8812005,medium,11900,back,S
2019-06-13 22:38:02+02:00,8813003,8891009,high,2800,back,IC
2019-10-21 06:40:17+02:00,8833001,8819406,low,2600,back,IC
2019-10-21 06:40:06+02:00,8833209,8833001,medium,2600,back,IC
2019-10-21 06:40:23+02:00,8819406,8822004,low,2600,back,IC
2019-10-21 06:40:11+02:00,8831401,8833209,medium,2600,back,IC
2019-10-21 06:59:52+02:00,8814001,8813003,high,3600,away,IC
2019-10-21 17:18:52+02:00,8812005,8833001,high,8400,away,P
2019-10-21 17:18:47+02:00,8813003,8812005,high,8400,away,P
2019-12-16 10:47:38+01:00,8892007,8892643,low,51700,back,S
2019-12-16 10:59:05+01:00,8892080,8892650,low,51700,back,S
2019-07-23 07:15:23+02:00,8811189,8822004,medium,3100,away,IC
2019-07-23 08:55:23+02:00,8822269,8814001,low,11900,back,S
2019-07-23 10:35:03+02:00,8841004,8892007,high,500,back,IC
2019-08-12 05:41:46+02:00,8895208,8895802,high,2300,away,IC
2019-08-12 15:50:16+02:00,8812005,8833001,high,400,away,IC
2019-08-12 15:50:23+02:00,8833001,8841004,low,400,away,IC
2019-08-12 16:20:26+02:00,8833605,8812005,low,1700,back,IC
2019-09-25 05:43:51+02:00,8895208,8895802,high,2300,away,IC
2019-09-25 07:05:36+02:00,8861143,8861150,low,614500,back,S
2019-09-25 07:15:01+02:00,8831005,8831401,medium,2600,back,IC
2019-09-25 07:15:24+02:00,8811437,8811304,high,83900,back,S
2019-09-25 07:15:41+02:00,8831005,8833001,low,2600,back,IC
2019-09-25 09:37:06+02:00,8833001,8813003,high,500,back,IC
2019-09-25 11:15:27+02:00,8813003,8833001,low,1500,away,IC
2019-09-25 11:24:46+02:00,8811437,8812005,low,83900,back,S
2019-09-25 11:28:33+02:00,8833001,8833308,low,1500,away,IC
2019-09-25 11:28:29+02:00,8812005,8833001,low,1500,away,IC
2019-09-25 15:50:08+02:00,8884319,8884327,low,1700,back,IC
2019-09-25 17:21:51+02:00,8811163,8811155,medium,73400,away,S
2019-08-09 08:31:01+02:00,8833001,8812005,high,7400,away,P
2019-08-09 12:42:19+02:00,8893542,8822111,low,500,away,L
2019-08-09 17:13:04+02:00,8811189,8822004,high,3400,away,
2019-08-09 17:27:53+02:00,8813003,8812005,medium,3600,away,IC
2019-08-09 17:27:57+02:00,8812005,8819406,high,3600,away,IC
2019-08-09 18:18:56+02:00,8814001,8891702,low,2800,back,IC
2019-08-09 19:12:59+02:00,8895091,8895000,high,3600,back,IC
2019-08-10 03:34:18+02:00,8893039,8893047,medium,521800,away,S
2019-07-09 05:39:32+02:00,8811726,8811601,low,206400,back,S
2019-07-09 05:39:48+02:00,8811635,8811601,low,206400,back,S
2019-07-09 05:39:53+02:00,8811718,8811635,low,206400,back,S
2019-07-09 05:42:46+02:00,8895208,8895802,high,2300,away,IC
2019-07-09 07:43:02+02:00,8811601,8811304,high,7600,away,P
2019-07-09 07:42:53+02:00,8811601,8811304,high,7600,away,P
2019-07-09 13:38:59+02:00,8814001,8891009,high,1500,back,IC
2019-07-09 14:50:30+02:00,8872009,8881000,low,3800,back,IC
2019-07-09 15:56:46+02:00,8891009,8821006,low,1800,away,IC
2019-07-09 16:19:22+02:00,8895802,8895091,low,42100,away,S
2019-07-09 16:19:18+02:00,8895802,8895091,low,42100,away,S
2019-07-09 16:19:13+02:00,8895802,8895091,low,42100,away,S
2019-07-09 20:37:59+02:00,8892007,8814001,medium,7000,away,P
2019-07-09 22:48:06+02:00,8812005,8841004,low,0,away,ICE
2019-04-25 07:24:39+02:00,8821519,8821196,high,32400,back,S
2019-04-25 08:01:41+02:00,8821071,8821006,medium,322500,back,S
2019-04-25 08:30:50+02:00,8821006,8813003,medium,2000,back,IC
2019-04-25 08:34:16+02:00,8821121,8813003,medium,2000,back,IC
2019-04-25 09:04:44+02:00,8891405,8891009,medium,1500,away,IC
2019-04-25 09:07:55+02:00,8831781,8831005,low,7300,away,P
2019-04-25 15:12:54+02:00,8813003,8814001,high,32200,back,S
2019-04-25 15:32:23+02:00,8813003,8821519,low,4500,away,IC
2019-07-06 09:31:00+02:00,8811676,8811601,low,86300,back,S
2019-07-06 20:17:55+02:00,8894201,8894508,low,1800,away,IC
2019-05-08 07:58:40+02:00,8821196,8894508,low,3000,away,IC
2019-05-08 08:51:19+02:00,8811411,8811304,medium,4000,away,IC
2019-05-08 15:20:30+02:00,8813003,8814001,high,2300,back,IC
2019-05-08 16:40:51+02:00,8812005,8811221,high,23600,away,S
2019-05-08 17:16:18+02:00,8813003,8883311,low,3200,back,IC
2019-05-08 19:01:40+02:00,8814001,8871308,low,2000,back,IC
2019-11-21 04:31:07+01:00,8864006,8811916,high,7600,away,P
2019-11-21 04:30:48+01:00,8864006,8811916,medium,2100,back,IC
2019-11-21 08:41:34+01:00,8883436,8883311,medium,7500,away,P
2019-11-21 08:41:29+01:00,8886009,8883436,medium,7500,away,P
2019-11-21 09:08:38+01:00,8896008,8892007,high,400,away,IC
2019-11-21 12:12:52+01:00,8833001,8813003,low,3600,back,IC
2019-11-21 12:27:03+01:00,8819406,8812005,low,3600,back,IC
2019-11-21 12:27:51+01:00,8819406,8812005,medium,3600,back,IC
2019-11-21 12:38:42+01:00,8813003,8814001,medium,3600,back,IC
2019-11-21 12:38:35+01:00,8812005,8813003,high,3600,back,IC
2019-11-21 13:23:58+01:00,8813003,8819406,medium,2800,away,IC
2019-11-21 17:29:01+01:00,8819406,8833001,high,2600,away,IC
2019-11-21 17:29:09+01:00,8819406,8833001,high,2600,away,IC
2019-11-21 17:29:13+01:00,8819406,8833001,high,2600,away,IC
2019-11-21 17:29:27+01:00,8819406,8833001,high,2600,away,IC
2019-11-21 18:07:56+01:00,8813003,8833001,high,1700,away,IC
2019-11-21 18:24:13+01:00,8892007,8891009,medium,1500,back,IC
2019-11-21 21:04:52+01:00,8864006,8811916,low,7600,away,P
2019-05-24 05:40:01+02:00,8895208,8895802,high,2300,away,IC
2019-05-24 06:40:44+02:00,8885001,8812005,low,1900,away,IC
2019-05-24 08:31:28+02:00,8813003,8821006,low,4500,away,IC
2019-05-24 08:41:14+02:00,8864501,8812005,low,2100,back,IC
2019-05-24 08:56:17+02:00,8833001,8814001,high,1700,back,IC
2019-05-24 09:21:11+02:00,8813003,8814001,low,1700,back,IC
2019-05-24 09:21:16+02:00,8812005,8813003,medium,1700,back,IC
2019-05-24 11:55:03+02:00,8812211,8811411,high,42100,back,S
2019-05-24 15:18:56+02:00,8895836,8812260,high,103800,back,S
2019-05-25 01:41:55+02:00,8893120,8894508,low,700,back,IC
2019-05-25 01:42:42+02:00,8893120,8894201,high,700,back,IC
2019-11-03 14:56:34+01:00,8861200,8811601,high,2100,back,IC
2019-11-03 15:38:48+01:00,8891009,8891702,high,2300,back,IC
2019-11-03 15:38:53+01:00,8833605,8891009,high,1500,back,IC
2019-11-03 15:39:07+01:00,8833605,8891009,low,1500,back,IC
2019-11-03 15:39:11+01:00,8891009,8891702,low,2300,back,IC
2019-11-03 15:39:24+01:00,8833605,8833308,low,1500,back,IC
2019-11-03 17:11:16+01:00,8891009,8814001,high,500,away,IC
2019-07-19 05:47:34+02:00,8814001,8727149,medium,9800,back,TGV
2019-07-19 07:37:57+02:00,8811601,8811304,high,7600,away,P
2019-07-19 14:56:19+02:00,8821071,8821089,high,322500,back,S
2019-07-19 15:43:14+02:00,8892007,8814001,medium,1500,away,IC
2019-07-19 15:47:12+02:00,8814001,8813003,low,1500,away,IC
2019-07-19 16:39:05+02:00,8832409,8832433,high,4400,back,IC
2019-05-21 06:12:40+02:00,8832433,8814001,low,7200,away,P
2019-05-21 06:29:25+02:00,8814001,8822004,medium,3100,away,IC
2019-05-21 06:29:19+02:00,8814001,8822004,high,3100,away,IC
2019-05-21 07:01:57+02:00,8863115,8863008,high,2500,back,IC
2019-05-21 07:07:02+02:00,8814001,8400131,low,9200,away,IC
2019-05-21 07:07:03+02:00,8822004,8812005,low,2000,back,IC
2019-05-21 07:07:09+02:00,8822004,8812005,high,2000,back,IC
2019-05-21 07:33:16+02:00,8811288,8811270,medium,23700,back,S
2019-05-21 07:33:25+02:00,8811247,8811221,medium,23700,back,S
2019-05-21 07:38:38+02:00,8813003,8814001,high,2300,back,IC
2019-05-21 07:38:46+02:00,8814001,8895802,high,2300,back,IC
2019-05-21 07:38:50+02:00,8895802,8895208,high,2300,back,IC
2019-05-21 07:39:00+02:00,8892601,8896008,low,2300,back,IC
2019-05-21 07:38:54+02:00,8895208,8892601,medium,2300,back,IC
2019-05-21 15:37:36+02:00,8819406,8821006,low,9200,away,IC
2019-05-21 15:37:32+02:00,8819406,8821006,high,9200,away,IC
2019-05-21 16:36:47+02:00,8812005,8833001,high,400,away,IC
2019-05-21 20:58:33+02:00,8841004,8842002,high,5500,away,L
2019-08-27 07:32:46+02:00,8822269,8814308,low,73400,back,S
2019-08-27 08:04:13+02:00,8814258,8812005,medium,4500,away,IC
2019-08-27 08:13:21+02:00,8822004,8811163,low,73400,back,S
2019-08-27 08:45:50+02:00,8883006,8814001,high,3700,away,IC
2019-08-27 08:46:01+02:00,8883006,8814001,high,3700,away,IC
2019-08-27 08:45:58+02:00,8883006,8814001,high,3700,away,IC
2019-08-27 08:46:05+02:00,8883006,8814001,high,3700,away,IC
2019-08-27 16:34:58+02:00,8814001,8891009,medium,2800,back,IC
2019-08-27 17:13:34+02:00,8811163,8811155,medium,73400,away,S
2019-08-27 17:51:14+02:00,8822004,8822343,low,11700,away,S
2019-04-03 06:17:19+02:00,8895745,8895802,low,67900,away,S
2019-04-03 07:04:56+02:00,8841525,8863008,high,3800,back,IC
2019-04-03 08:59:31+02:00,8833001,8812005,high,1700,back,IC
2019-04-03 11:25:22+02:00,8894714,8894748,low,342600,back,S
2019-04-03 11:25:14+02:00,8894755,8894821,low,342600,back,S
2019-04-03 11:25:18+02:00,8894748,8894755,low,342600,back,S
2019-04-03 11:25:27+02:00,8894508,8894714,low,342600,back,S
2019-04-03 12:49:21+02:00,8881000,8884004,medium,900,back,IC
2019-04-03 15:55:58+02:00,8895638,8895620,low,86500,back,S
2019-04-03 17:08:50+02:00,8833001,8819406,low,3600,back,IC
2019-04-03 19:08:54+02:00,8813003,8833001,high,500,away,IC
2019-09-02 06:43:54+02:00,8833209,8812005,high,2200,back,IC
2019-09-02 07:01:00+02:00,8811916,8811304,high,2400,away,IC
2019-09-02 08:02:11+02:00,8895836,8812005,high,7000,away,P
2019-09-02 08:05:37+02:00,8812237,8813003,high,107000,away,S
2019-09-02 08:06:20+02:00,8812237,8812229,medium,107000,away,S
2019-09-02 08:06:01+02:00,8895836,8812005,low,107000,away,S
2019-09-02 08:06:28+02:00,8812237,8812229,medium,107000,away,S
2019-09-02 08:06:05+02:00,8812237,8813003,high,102000,back,S
2019-09-02 08:06:54+02:00,8812237,8812229,medium,107000,away,S
2019-09-02 16:27:16+02:00,8821121,8821147,low,8200,back,P
2019-09-02 16:26:57+02:00,8821121,8821816,medium,8200,back,P
2019-09-02 17:06:17+02:00,8892080,8892106,high,400,back,IC
2019-09-02 18:40:35+02:00,8833001,8812005,low,1500,back,IC
2019-09-02 23:26:30+02:00,8814308,8814001,medium,3200,away,IC
2019-09-02 23:33:40+02:00,8400280,8821006,medium,9200,away,IC
2019-09-03 06:38:43+02:00,8892007,8814001,high,1500,away,IC
2019-09-03 07:57:32+02:00,8813003,8812005,low,102000,away,S
2019-09-03 07:57:44+02:00,8812005,8812021,medium,102000,away,S
2019-09-03 08:13:24+02:00,8811445,8811304,medium,817600,away,S
2019-09-03 08:17:06+02:00,8822343,8822004,medium,3300,back,IC
2019-09-03 16:27:11+02:00,8841004,8400424,medium,435300,away,S
2019-09-03 16:27:29+02:00,8843307,8841004,low,2400,away,IC
2019-09-03 16:27:14+02:00,8811163,8811155,medium,53300,away,S
2019-09-03 16:47:45+02:00,8814001,8821063,low,2000,away,IC
2019-09-03 17:37:17+02:00,8812005,8894201,medium,3200,away,IC
2019-09-03 19:12:40+02:00,8821006,8813003,high,4500,back,IC
2019-09-03 22:20:39+02:00,8819406,8892007,low,3600,back,IC
2019-09-03 22:34:27+02:00,8819406,8814001,low,3700,back,IC
2019-06-11 07:22:40+02:00,8811601,8811304,low,7600,away,P
2019-06-11 08:01:26+02:00,8814134,8814001,medium,11700,away,S
2019-06-11 09:16:50+02:00,8833159,8833001,low,206400,away,S
2019-06-11 09:20:46+02:00,8892007,8814001,high,500,away,IC
2019-11-29 04:41:21+01:00,8894508,8812005,medium,3200,back,IC
2019-11-29 04:41:44+01:00,8894201,8894235,medium,3200,back,IC
2019-11-29 04:41:36+01:00,8894508,8894433,low,3200,back,IC
2019-11-29 04:41:05+01:00,8812005,8864501,medium,2100,away,IC
2019-11-29 04:41:48+01:00,8894235,8893401,medium,3200,back,IC
2019-11-29 04:42:01+01:00,8812005,8813003,high,3200,back,IC
2019-11-29 04:41:57+01:00,8812047,8812005,high,3200,back,IC
2019-11-29 04:41:52+01:00,8893401,8812047,high,3200,back,IC
2019-11-29 07:35:47+01:00,8863008,8811916,high,2500,back,IC
2019-11-29 17:02:10+01:00,8833001,8841004,low,500,away,IC
2019-11-29 17:02:01+01:00,8813003,8833001,medium,500,away,IC
